280     2.0E-20     1
285     1.5E-20     1
290     1.2E-20     1
295     9.0E-21     1
300     6.8E-21     1
305     5.1E-21     1
310     3.9E-21     1
315     2.9E-21     1
320     2.2E-21     1
325     1.6E-21     1
330     1.3E-21     1
335     1.0E-21     1
340     7.0E-22     1
345     5.0E-22     1
350     4.0E-22     1
355     0           0
360     0           0
365     0           0
370     0           0
375     0           0
380     0           0
385     0           0
390     0           0
395     0           0
400     0           0
405     0           0
410     0           0
415     0           0
420     0           0
425     0           0
430     0           0
435     0           0
440     0           0
445     0           0
450     0           0
455     0           0
460     0           0
465     0           0
470     0           0
475     0           0
480     0           0
485     0           0
490     0           0
495     0           0
500     0           0
505     0           0
510     0           0
515     0           0
520     0           0
525     0           0
530     0           0
535     0           0
540     0           0
545     0           0
550     0           0
555     0           0
560     0           0
565     0           0
570     0           0
575     0           0
580     0           0
585     0           0
590     0           0
595     0           0
600     0           0
605     0           0
610     0           0
615     0           0
620     0           0
625     0           0
630     0           0
635     0           0
640     0           0
645     0           0
650     0           0
