280     5.16E-20
285     5.86E-20
290     5.56E-20
295     5.57E-20
300     5.04E-20
305     4.32E-20
310     3.60E-20
315     2.77E-20
320     1.83E-20
325     1.30E-20
330     5.75E-21
335     3.25E-21
340     1.55E-21
345     2.50E-22
350     1.00E-22
355     2.00E-23
360     0
365     0
370     0
375     0
380     0
385     0
390     0
395     0
400     0
405     0
410     0
415     0
420     0
425     0
430     0
435     0
440     0
445     0
450     0
455     0
460     0
465     0
470     0
475     0
480     0
485     0
490     0
495     0
500     0
505     0
510     0
515     0
520     0
525     0
530     0
535     0
540     0
545     0
550     0
555     0
560     0
565     0
570     0
575     0
580     0
585     0
590     0
595     0
600     0
605     0
610     0
615     0
620     0
625     0
630     0
635     0
640     0
645     0
650     0
