280     0          1
285     0          1
290     0          1
295     0          1
300     8.55E-23   1
305     1.282E-20  1
310     1.026E-20  1
315     2.479E-20  1
320     4.104E-20  1
325     4.104E-20  1
330     9.491E-20  1
335     8.379E-20  1
340     8.55E-20   1
345     9.32E-20   1
350     9.32E-20   1
355     3.078E-19  1
360     7.695E-20  1
365     1.454E-19  1
370     1.53E-19   1
375     4.532E-20  1
380     8.123E-20  1
385     1.736E-19  1
390     2.309E-20  1
395     8.55E-21   1
400     0          0
405     0          0
410     0          0
415     0          0
420     0          0
425     0          0
430     0          0
435     0          0
440     0          0
445     0          0
450     0          0
455     0          0
460     0          0
465     0          0
470     0          0
475     0          0
480     0          0
485     0          0
490     0          0
495     0          0
500     0          0
505     0          0
510     0          0
515     0          0
520     0          0
525     0          0
530     0          0
535     0          0
540     0          0
545     0          0
550     0          0
555     0          0
560     0          0
565     0          0
570     0          0
575     0          0
580     0          0
585     0          0
590     0          0
595     0          0
600     0          0
605     0          0
610     0          0
615     0          0
620     0          0
625     0          0
630     0          0
635     0          0
640     0          0
645     0          0
650     0          0
