280     6.67E-20   0.44    0.36
285     6.25E-20   0.38    0.37
290     5.83E-20   0.31    0.34
295     5.18E-20   0.28    0.28
300     4.48E-20   0.25    0.22
305     3.61E-20   0.22    0.17
310     2.69E-20   0.2     0.12
315     1.86E-20   0.18    0.082
320     1.31E-20   0.15    0.043
325     7.90E-21   0.13    0.034
330     4.55E-21   0.1     0.025
335     2.20E-21   0.11    0.027
340     1.60E-21   0.11    0.029
345     0          0       0
350     0          0       0
355     0          0       0
360     0          0       0
365     0          0       0
370     0          0       0
375     0          0       0
380     0          0       0
385     0          0       0
390     0          0       0
395     0          0       0
400     0          0       0
405     0          0       0
410     0          0       0
415     0          0       0
420     0          0       0
425     0          0       0
430     0          0       0
435     0          0       0
440     0          0       0
445     0          0       0
450     0          0       0
455     0          0       0
460     0          0       0
465     0          0       0
470     0          0       0
475     0          0       0
480     0          0       0
485     0          0       0
490     0          0       0
495     0          0       0
500     0          0       0
505     0          0       0
510     0          0       0
515     0          0       0
520     0          0       0
525     0          0       0
530     0          0       0
535     0          0       0
540     0          0       0
545     0          0       0
550     0          0       0
555     0          0       0
560     0          0       0
565     0          0       0
570     0          0       0
575     0          0       0
580     0          0       0
585     0          0       0
590     0          0       0
595     0          0       0
600     0          0       0
605     0          0       0
610     0          0       0
615     0          0       0
620     0          0       0
625     0          0       0
630     0          0       0
635     0          0       0
640     0          0       0
645     0          0       0
650     0          0       0
